trial,original_ns,tco_ns,method2_ns,iterative_ns
647,980382,730951,621551,612595
648,1035119,1040966,729013,619986
649,861620,883610,856583,510159
650,753060,2414426,714158,557739
651,830098,817446,742395,598931
652,996456,808969,710186,562958
653,785232,747427,662444,491713
654,745105,833687,715830,594171
655,765541,763071,898509,569390
656,739897,842174,710856,570870
657,809043,738460,647969,494440
658,705681,693349,580412,487741
659,726586,767352,561829,479030
660,692486,719472,566696,474760
661,717172,722880,565343,503407
662,783869,747991,556462,484643
663,737874,731761,975483,503428
664,749748,774391,555397,482513
665,780312,813548,623180,512959
666,677524,700612,562916,482715
667,733997,760099,602563,496718
668,779854,919581,702231,563320
669,1145897,858062,722284,597824
670,891172,844262,643563,480926
671,807191,841333,705670,580732
672,718450,785892,696608,596855
673,743102,831897,640730,515760
674,852057,857201,770556,609400
675,1068580,862248,651359,559529
676,743401,806370,633074,517559
677,720590,734221,589763,514951
678,702114,732847,575992,492992
679,815145,822771,745158,642818
680,881939,1449913,801749,662764
681,946911,772325,643851,554662
682,2474814,959072,769396,683615
683,843772,977400,674116,634160
684,696863,794688,715958,489328
685,767512,828224,721069,1108983
686,1045764,810226,703692,501767
687,723135,887338,642817,561776
688,721549,759332,572723,526133
689,722006,744477,612882,518369
690,749280,744199,561936,479318
691,820971,828224,640752,529902
692,764764,802984,1048889,510308
693,811791,889947,668355,545791
694,703338,701411,708421,558038
695,851404,768778,592787,500116
696,917806,711975,574150,494195
697,791590,863046,663541,605162
698,752251,1013597,731324,631838
699,854442,849522,702519,553789
700,791280,891396,645374,572734
701,796776,864932,636620,595396
702,762602,986877,684798,547144
703,1052901,1902269,735712,571083
704,914430,875220,581349,633038
705,749663,916241,587260,503332
706,679260,716725,632435,494078
707,717874,767277,604810,521820
708,779673,753955,710261,495452
709,744658,726660,588591,585862
710,847563,859532,585322,527155
711,698589,756308,589699,801887
712,771473,805785,624714,528699
713,1241082,700175,589315,478125
714,736830,758693,579337,523545
715,736862,775115,580221,500734
716,734392,739386,602563,527687
717,761228,819310,576653,496336
718,816275,938274,600167,507666
719,725777,753251,576387,489595
720,758587,795477,616322,514471
721,835125,871588,574609,516175
722,742091,761717,587420,503066
723,788629,916241,689302,613969
724,933184,1094905,676885,626822
725,823988,1167715,635906,581520
726,898083,845390,679526,521990
727,986447,1034284,663552,569103
728,865518,902748,619091,491256
729,705830,778981,655448,564545
730,816764,883110,678461,777604
731,761122,858404,599976,577314
732,694404,726000,595002,506101
733,758810,702401,566802,489009
734,698078,720451,574310,483546
735,1233560,796041,577387,513321
736,995173,899063,583767,508753
737,691538,694649,558751,504610
738,1024065,752144,561595,484142
739,679750,702561,577856,485675
740,721826,791526,573596,497198
741,748630,764966,709962,482194
742,818926,809555,2208715,557143
743,800663,1012117,681134,603969
744,765062,862855,633361,529849
745,760227,795487,650624,565130
746,851950,871310,776052,542543
747,829256,810610,593096,503758
748,696704,708343,701252,504653
749,781238,861077,685255,540957
750,867189,808575,567037,486677
751,859639,1025492,797000,572852
752,757288,759524,674784,513939
753,768172,896156,985507,647344
754,774721,1080177,626567,603659
755,2137542,880235,706160,568773
756,832174,899265,708269,651220
757,857328,844666,659292,581169
758,789683,921288,676821,574140
759,980904,736127,591605,509849
760,700665,869341,560721,526963
761,756084,775253,687755,567729
762,694552,710197,562990,529030
763,707917,732900,611668,511383
764,1053692,1025290,753507,585130
765,711687,1252537,567793,504024
766,815540,817479,678142,626215
767,1017572,1277388,1253208,562064
768,876571,943620,688716,636183
769,742848,855241,708269,635118
770,875730,837137,651966,660198
771,938849,888489,665799,624580
772,739120,774817,710015,641348
773,773209,903610,632371,493226
774,841945,821929,586951,495644
775,695798,746287,573693,483471
776,739376,834315,597909,545397
777,867849,1246680,717161,674010
778,791099,1239022,587803,524695
779,798139,833260,714914,603330
780,796840,799715,672583,551361
781,829480,871684,667269,523864
782,901747,932683,733486,653743
783,690836,727204,586429,531212
784,876428,821163,887759,754562
785,769961,757256,559805,475516
786,714552,720334,592958,504844
787,694914,735691,572393,477646
788,673797,702624,563490,507890
789,1208584,925772,603128,689740
790,820492,871140,678440,593309
791,737576,872791,639793,614906
792,807308,791100,660400,554119
793,803751,835848,629112,549380
794,739344,831610,668302,541648
795,897370,874250,697683,633713
796,881124,712879,587888,476890
797,716426,755328,627110,490319
798,734775,738897,615236,538762
799,886358,881864,705361,537400
800,807042,1078473,774562,617738
801,766766,816690,711708,501990
802,723753,746202,932481,558634
803,1111081,936953,560520,639945
804,857030,927923,685170,638100
805,826073,928913,740367,642797
806,787181,839864,656130,581956
807,760717,779950,576749,499232
808,802207,732624,588570,490425
809,735105,761302,583735,529136
810,713178,734520,587419,499861
811,687566,700814,578080,530062
812,750675,828809,569827,486687
813,746479,765669,709930,571414
814,838263,775924,683072,614937
815,866934,959499,662945,521127
816,786435,831854,741921,549764
817,814645,842046,643212,542628
818,830002,896230,654490,572191
819,816903,780098,693796,599305
820,849192,882472,718641,536452
821,804028,788043,636194,527623
822,713071,731271,558347,486432
823,699899,709408,635193,495921
824,681433,745861,625459,505090
825,749333,797138,596887,526643
826,718354,755766,594896,523576
827,704020,706799,572851,480287
828,772495,746873,576557,563586
829,950702,846604,666693,575088
830,884665,950095,662998,664577
831,757703,932108,658600,567313
832,756064,863228,692071,604406
833,769396,841919,653382,527475
834,787659,865848,595407,520244
835,943418,1058389,731677,599262
836,721772,744594,586195,498402
837,681869,800396,585971,507592
838,699824,705563,588708,481458
839,698259,750855,565099,485899
840,711069,766329,604895,483609
841,687918,705777,559049,508422
842,718140,716938,580157,480894
843,754711,735552,573362,507986
844,956601,1060464,664766,559752
845,787702,937997,658419,605311
846,777447,888871,666364,543363
847,799023,877466,680538,550541
848,855922,882503,716597,632029
849,866487,861545,693311,548209
850,731346,756255,594278,523342
851,838000,792154,713732,618867
852,838106,755413,704046,495483
853,707427,722230,562405,485537
854,741899,790748,570764,491778
855,690697,970573,663456,506612
856,751558,778405,585790,489094
857,715074,730239,560999,523630
858,741825,824400,623169,535664
859,838383,841301,600529,496730
860,687204,765541,592957,499712
861,764039,761558,624022,501288
862,2108630,1033701,686331,620656
863,1467658,870085,690485,596195
864,961777,945451,712422,616812
865,834655,877062,567495,486538
866,681092,767223,708860,539870
867,733700,718354,601222,582356
868,731559,1047366,1708816,692668
869,748331,769535,578581,512853
870,791930,836860,627504,508465
871,701868,692870,563852,516985
872,729642,776190,596546,514536
873,866518,2049653,672029,591094
874,856082,858222,682838,634692
875,757554,812484,633595,602541
876,756287,753390,639985,547133
877,775232,898446,752219,527208
878,898855,716107,674542,877732
879,956293,972564,750940,597792
880,873686,932896,565460,498007
881,710100,762741,587856,478093
882,886628,702539,655647,666555
883,756468,819470,663776,640009
884,854493,1309905,731229,533619
885,745521,800694,746148,543416
886,756361,807126,728162,887714
887,827744,807127,739333,552745
888,842472,899106,629101,545823
889,788075,810258,727672,603010
890,852802,875517,765924,744892
891,715862,741208,570455,482779
892,762879,756564,609538,493183
893,702678,803964,582820,505121
894,755733,783698,622605,501127
895,734519,796136,581935,522214
896,673477,706033,614235,496090
897,752464,775659,604406,536580
898,874208,879159,680218,651359
899,776595,838202,667109,563096
900,737747,888104,646715,639463
901,837691,900650,724658,671108
902,765424,831588,597090,519200
903,720047,742613,602169,501628
904,710792,719387,571691,632179
905,699845,848420,625513,477912
906,795516,780738,606780,515834
907,713232,709749,579603,496219
908,746160,780972,650826,570040
909,778533,788064,762591,591009
910,844985,860512,658888,539422
911,849576,952256,710366,616535
912,774476,899138,642647,524738
913,676822,676555,572170,467636
914,1101251,761079,587739,480499
915,825731,885261,785999,630049
916,728158,707044,626130,650943
917,738300,697385,571552,488615
918,683850,712826,646023,500564
919,743550,764541,599901,857009
920,739003,820130,576291,498093
921,750962,787319,605885,523630
922,948657,840790,597973,529221
923,1115991,900213,701070,574374
924,893408,901672,1777509,603085
925,767436,853196,599198,551372
926,841461,808820,602967,600071
927,904058,831312,602638,484494
928,742102,762207,574928,498423
929,945063,830129,784459,563245
930,803783,723838,596535,605978
931,714605,782750,856732,627940
932,862951,1040104,909095,510702
933,703360,727502,596833,515919
934,876837,761484,606386,738963
935,755903,739024,570167,478051
936,734392,715308,625619,484706
937,714498,784284,687513,571595
938,834325,948455,795210,656609
939,859192,970349,1127567,569752
940,790279,836104,647833,507911
941,698301,914707,733295,555866
942,796680,866433,693434,598548
943,728918,789407,727725,613415
944,764636,853941,726863,586344
945,669782,777245,596642,523364
946,866476,931116,558379,484717
947,779961,840289,583299,506943
948,754870,732219,572873,510723
949,693189,734956,571754,476772
950,760312,778640,593490,502310
951,702433,759545,765788,691634
952,754839,2543164,634042,575599
953,863399,959064,640581,576184
954,675661,734456,684446,557484
955,801579,796446,668249,609432
956,868616,826264,630720,589325
957,738108,788671,631008,522331
958,746703,822728,675618,577367
959,812196,809991,563011,491713
960,705777,738811,568069,486900
961,721793,812473,622317,555238
962,736064,777021,635576,500127
963,733124,743838,571563,502225
964,745712,790429,590518,514109
965,745584,743316,602798,533469
966,707033,771313,564406,480968
967,714786,798725,691677,627739
968,764082,1400362,755466,564630
969,725393,809045,613926,580562
970,809491,703775,573214,543033
971,765360,808266,608335,500159
972,747203,726298,578911,501532
973,785519,797191,561754,478998
974,698003,732837,611508,520989
975,738364,854219,560530,586430
976,683754,839082,590753,528007
977,769950,780428,606259,525674
978,779758,824475,576493,503844
979,753422,795007,579166,906571
980,696703,756532,618356,492619
981,735350,767746,576749,530434
982,874740,746617,557112,493620
983,757043,1399544,727906,594916
984,821238,796531,709323,541425
985,860203,772058,649442,579805
986,981191,1010977,701442,660246
