trial,original_ns,tco_ns,method2_ns,iterative_ns
562,9270480,9455430,8469584,6940087
563,9287355,9405690,8204893,6827429
564,9544963,9664495,8376406,6941805
565,9156989,9355273,8398803,6949670
566,9834758,10034812,8509377,7119620
567,9344543,9508608,8453595,7040296
568,9908665,10227054,8876621,7435041
569,9773507,9864810,8478595,7081494
570,9085791,9203709,8435938,6914565
571,9166051,9330585,8696619,7047327
572,9659392,9983718,8971830,7564990
573,10723415,13068757,9604703,8158696
574,9593244,9800487,8724952,7318373
575,9183552,9315481,8423022,6924096
576,10047000,10326639,8833339,7395457
577,9624487,9762822,8456244,7028103
578,9560268,9786208,8580360,7137791
579,9545008,9667353,8439005,7075343
580,9229952,9386048,8434786,6959821
581,9355526,9565737,8604424,7113677
582,9591466,9711468,8653122,7077739
583,9258181,9434589,8249471,6923206
584,9838032,10042670,8862396,7290658
585,10374340,10755803,9180159,7730872
586,9345109,9293286,8288691,6785912
587,9389068,9599539,8661663,7177272
588,10132150,10375746,8560985,7208418
589,10495799,10847262,9099846,7660715
590,9845323,10139181,8946459,7405503
591,9249795,9422401,8423275,6980498
592,9615008,9796104,8576454,7203990
593,10912420,10785074,9407401,7818789
594,9589174,9569851,8587288,7168104
595,10248297,10444810,8801770,7474514
596,10176837,10465903,8998905,7594510
597,9543177,9696564,8717387,7320080
598,9477030,9611043,8426759,6953409
599,9788857,10043339,8657908,7171225
600,9469896,9694638,8741450,7127370
601,9997089,10028131,8524937,7197839
602,10146309,10468292,8936817,7557635
603,9393436,9492656,8481187,6969034
604,9181402,9353644,8310924,6848721
605,9216611,9280779,8432384,6846950
606,9942609,10164278,8622334,7170599
607,9881931,10270165,8603584,7189610
608,10306467,10612200,9159163,7669406
609,9704221,9906307,8645146,7210808
610,10194226,10503344,8772805,7285080
611,11149081,11617159,9622761,8222799
612,9591771,10185476,8563219,7195288
613,9101558,9132444,8347384,8183267
614,10237820,10214800,8686241,7280497
615,9979588,10208445,8666866,7277736
616,9509477,9855258,8966967,7524973
617,10330835,10807090,9551713,8043311
618,8728371,8778111,8242116,6629235
619,9531452,9760882,8599827,7083510
620,9111448,9251918,8385034,6937728
621,10072291,10334377,8684100,7302939
622,9685151,9933591,8558213,7143459
623,9452076,9609630,8741756,7197522
624,9319106,9497910,8401076,6956998
625,10181823,10461253,9067541,7653673
626,8813840,8908060,8203261,6701788
627,9681558,9907133,8590348,7241793
628,9213532,9321970,8193782,6798039
629,9782080,10082968,8658058,7253043
630,9301189,9394003,8241126,6856321
631,10797507,11262615,9367232,7974144
632,10777923,9451190,8418420,6917259
633,10112864,10347033,8717902,7265752
634,9671870,10008228,8474931,7035229
635,9219001,9421971,8568213,7061739
636,9202067,9301808,8360132,6837566
637,9021077,9165662,8291903,6814180
638,9237485,9434049,8549301,7104443
639,9039827,9196338,8613052,7075641
640,9431549,9590457,8304715,6902670
641,9286964,9376132,8250860,6816785
642,10078743,10383850,8770501,7345488
643,9437486,9765823,8415028,7042568
644,9320766,9448997,8547687,7116631
645,9862751,10151452,8802116,7407519
646,9317954,9561395,8752584,7273820
647,9431966,9664416,8648781,7261841
648,9290558,9535144,8598833,7219861
649,9548217,9712437,8559874,7112047
650,9935460,10263953,8708677,7305070
651,9119255,9221652,8206797,6700325
652,11324171,10315516,8725553,7216059
653,8830137,8977430,8195860,6650584
654,9538217,9641864,8323257,7071110
655,9588894,9757073,8598311,7161423
656,9278625,9447585,8324607,6784853
657,10083216,10261030,8689401,7273608
658,9397898,9495190,8314033,7019178
659,9250865,9353938,8128771,6768030
660,9436387,9590139,8424242,6992407
661,9332949,9480554,8276064,6866521
662,10304520,10583377,8930653,7487724
663,9259823,9483158,8780444,7294545
664,9676337,10028372,9113467,7563766
665,9698994,9884725,8547004,7093866
666,9728160,9882641,8469191,7067720
667,8956643,9080342,8489296,6923343
668,9256178,9385865,8514973,6963708
669,9430866,9593524,8548671,7016678
670,10020351,10156081,8738256,7333660
671,9564878,9759515,8520025,7138866
672,10306864,9762953,8580859,7139856
673,9953631,10341864,8884507,7448817
674,9668941,9813630,8615442,7129752
675,9596909,9544774,8410024,6978705
676,9801853,10000033,8452468,7098289
677,9033045,9085650,8269080,6836360
678,10067481,10300921,8724241,7332875
679,9355704,9538778,8564395,7096674
680,9473569,9572842,8510020,7028445
681,10297378,10508943,8792418,7431677
682,9603415,9737113,8480228,6953392
683,9482996,9693832,8538353,7050893
684,9327319,9447424,8273612,6853964
685,9520080,9699613,8496583,7075893
686,9998262,10284879,8901482,7562095
687,9177057,9380756,8582520,7077508
688,9679978,9912531,8726324,7227821
689,9204036,9354974,8355748,6940215
690,9854823,10077429,8553510,7169279
691,9015597,9097056,8258455,6860474
692,10008262,10196076,8647782,7255010
693,9514716,9731332,8677469,7174696
694,10135138,10326911,8885440,7452094
695,9827167,10153368,8781269,7268183
696,9886849,10160393,9087207,7550112
697,9711171,9856380,8611891,7163755
698,9354918,9492262,8492464,7030525
699,9047416,9146687,8335274,6803544
700,10072007,10306488,8742830,7320163
701,9518566,9605649,8383868,6955941
702,9392574,9517159,8446317,6917295
703,10660710,11014410,9210646,7769124
704,9087103,9230802,8901685,6950368
705,10029558,10189664,8606787,7133337
706,9112260,9265907,8334128,6855836
707,9519242,9741379,8658454,7183703
708,9213250,9386585,8293399,6909482
709,9142000,9319032,8435692,7002868
710,9305542,9462523,8273763,6824169
711,9515388,9681587,8603141,7204797
712,10326697,10672793,9039603,7634644
713,9132937,9250855,8302410,6884794
714,9018613,9181218,8556162,7040317
715,9472210,9546169,8415063,7144116
716,10145180,10415129,8737773,7347607
717,9345591,9534862,8566314,7011927
718,10344660,10704975,9081422,7598910
719,9414445,9520696,8391572,6953021
720,10094294,10382838,8657512,7224064
721,10526901,10838101,9031994,7601984
722,10157263,10382368,8817253,7369794
723,10329192,10542683,8763033,7387971
724,9643874,9797729,8562824,7043438
725,9080692,9242309,8393291,6970000
726,9217204,9423091,8480636,6930676
727,9321320,9524758,8565064,7065834
728,9437674,9607519,8532147,7176720
729,9931168,10057783,8753763,7255470
730,9398247,9595280,8582720,7145469
731,9334966,11138937,8511730,6928542
732,9281319,9379080,9242516,7056198
733,9125328,9256059,8488396,6911249
734,9646009,9874396,8771315,7388909
735,9381109,9536733,8781468,7330363
736,9140689,9187303,8224380,6767912
737,9332930,9496421,8466413,7020830
738,8988240,9047042,8276777,6697755
739,9240325,9341732,8345475,6914527
740,9571108,9758714,8421101,6979424
741,10371895,10824815,9478139,8077296
742,9355742,9506003,8653550,7223801
743,9325690,9513973,8466674,7087497
744,9435795,9562046,8298234,7475677
745,9497566,9600900,8308548,6903277
746,9208762,9356471,8426152,6905673
747,9135376,9388971,8597404,7168019
748,10003507,10305072,8876468,7541876
749,9642515,9839079,8716363,7211456
750,9661578,9863975,8876885,7384530
751,9310117,9835016,8692977,7091873
752,9623140,9683973,8335735,6920933
753,9397253,9544285,8547194,7057393
754,10130227,10319030,8743238,7284165
755,9039642,9196779,8642088,7015306
756,9148289,9294800,8204845,6754992
757,9508917,9636885,8458753,7041400
758,10214285,10397151,8798547,7321611
759,9452770,9566000,8242814,6818170
760,9425999,9060267,8348492,6778534
761,10285692,10595434,8657921,7266922
762,10105847,10422152,8905475,7463330
763,10665122,11149500,9194018,7802864
764,10100795,10374338,8731099,7386820
765,9346728,9785793,8513909,7055307
766,9816679,10118139,9147195,7646248
767,9656886,9802929,8348075,7078171
768,9788032,9875898,8673962,7289266
769,9663656,9860117,8851047,7334735
770,9691990,9914648,8672400,7281506
771,9650272,9843919,8587035,7048744
772,9332821,9385165,8264689,6820200
773,9335425,9479593,8444951,6974108
774,9193863,9260686,8260106,6795718
775,9444954,9558184,8386874,7072960
776,9711153,10110948,8841565,7383639
777,9717142,9956259,8676824,7138533
778,9587715,9731205,8414375,7007178
779,9963395,10184958,8697397,7237284
780,9779851,10037926,8739012,7250305
781,9072868,9139535,8428021,6773896
782,9344276,9593079,8479375,7070929
783,9408131,9546777,8538750,7086346
784,9662038,9849748,8540156,7100877
785,9988134,10299490,8710001,7287649
786,9345526,9465527,8439323,6967335
787,10617669,10881473,9116201,7565827
788,9553079,9710060,8398802,6992595
789,9456985,9603496,8527812,7044470
790,9833341,10096572,8857137,7342493
791,10111677,10418918,8927658,7563432
792,9522298,9697299,8644011,7202179
793,9793810,10051624,8929950,7531036
794,9767091,10009902,8713123,7297907
795,9237501,9450888,8388486,6872644
796,9658909,9762035,8465622,6909675
797,9434325,9702243,8530622,7160926
798,9349220,9503439,8402548,6877644
799,9449898,9615576,8707967,7174312
800,10114849,10367091,8995833,7552647
801,9810994,10003964,8436715,7043635
802,9759796,9972922,8723696,7331604
803,9041823,9190574,8309423,6858738
804,9543857,9700368,8533695,7013426
805,9223491,9312866,8319111,6811706
806,9551357,9694118,8574841,7035978
807,9731879,10075996,8829113,7312803
808,9874119,10090371,8778800,7313272
809,9448648,9660368,8451819,7014207
810,9715837,10412976,8599684,7164572
811,9670316,9884431,8675674,7296344
812,9532555,9683285,8552393,7082750
