trial,original_ns,tco_ns,method2_ns,iterative_ns
199,5004759,4876092,3986244,3264180
200,4848480,4745075,3879934,3146423
201,4776899,4673865,3863134,3142007
202,4796496,4696474,3936095,3164387
203,4775231,4671154,3926782,3099274
204,4684629,4571553,4022352,3129311
205,4566128,4469467,3865293,3041169
206,4960382,4871785,3913282,3182423
207,4579964,4470895,3765800,3023781
208,4960178,4884277,3874498,3161291
209,5096092,5000966,4055509,3307969
210,5123489,5010002,3915983,3176195
211,5133833,5043243,4008564,3248928
212,4712242,4592649,3875314,3088918
213,5512151,5445094,4370849,3621126
214,4727014,4631133,3930107,3127822
215,4899133,4795211,3878974,3140855
216,4980770,4880173,4027176,3287905
217,4618269,4495651,3898726,3099370
218,4610709,4505755,3858573,3073822
219,4847796,4741271,3986435,3207899
220,5462290,5357156,4186191,3412131
221,5282227,5182350,4191398,3441123
222,5106604,5025687,4054825,3245869
223,4906225,4794852,4062817,3258973
224,4836084,4740502,3930995,3201059
225,5101180,5014166,4006523,3268464
226,4622973,4522376,3909418,3088006
227,4988522,4894933,4077385,3308677
228,4580264,4452163,3800432,3063370
229,5452137,5351528,4171658,3377966
230,4886641,4772759,3918659,3162251
231,4607373,4512680,3880461,3103727
232,4989902,4823640,3912539,3170820
233,4826004,4713958,3776696,3070978
234,5075968,4966490,4048453,3265885
235,4911145,4791168,3944207,3148583
236,4668298,4557512,3831921,3077074
237,4954310,4840656,3921322,3159671
238,5002094,4902361,3965400,3213060
239,4858357,4747451,3884542,3145523
240,4761287,4718974,3867010,3131374
241,4759786,4660882,3959471,3178931
242,4715794,4575692,3879610,3084286
243,5060632,4971050,4036572,3281929
244,5045223,4955090,3947771,3203255
245,4957466,4863013,3921442,3192948
246,5087992,4992795,3982620,3257005
247,4742735,4633977,3777032,3031330
248,4669173,4547636,3868702,3080554
249,4685649,4569261,3804428,3023385
250,4806888,4698814,3963767,3196464
251,5329879,5203662,4290424,3350870
252,4964306,4854601,3988067,3229296
253,4746755,4638921,3897478,3161412
254,4760651,4708139,3800744,3091007
255,5208473,5111836,4028761,3318314
256,4597365,4480543,3794949,3032709
257,4790364,4652061,3915826,3112667
258,5246682,5158577,3949295,3247032
259,4732295,4631109,3961368,3184668
260,4992026,4889425,3955247,3216288
261,4668501,4559636,3828177,3084094
262,4669654,4585076,3969767,3242473
263,4741115,4637638,3977483,3187295
264,5354540,5283031,4154126,3440787
265,5043123,4951142,4104554,3329953
266,4868737,4756259,3882070,3101770
267,4948154,4839888,3989195,3262705
268,4660293,4545655,3819321,3057502
269,5776574,5714449,4287208,3581861
270,5069356,4954322,3940127,3201984
271,4881793,4792044,4072729,3279048
272,4735955,4645173,3910234,3110206
273,5096896,5007566,3936719,3275089
274,4899493,4805772,4058712,3274837
275,4782131,4683250,3930143,3141730
276,4719418,4609641,3923818,3142847
277,4741823,4630761,3824625,3059769
278,5118737,5026755,4030392,3246804
279,4520023,4407222,3807525,3045550
280,4828620,4726030,3842025,3102563
281,4891645,4786187,3938519,3193499
282,5161793,5067688,3971111,3228012
283,4594604,4526755,3916546,3117755
284,4763063,4662310,3940139,3126731
285,4980002,4950602,3939742,3192576
286,4990239,4881121,3989700,3253704
287,4953722,4843848,3894574,3130895
288,4913989,4824324,3860170,3134470
289,5016158,4919402,3912766,3147923
290,6042378,5455342,4313837,3603330
291,5218662,5121520,4139390,3362822
292,5059432,4952377,3992808,3291769
293,4746695,4641069,3868953,3125735
294,4881553,4771451,3927611,3127991
295,4855429,4733218,3773289,3058294
296,5034171,4935086,3999132,3279841
297,4792308,4680478,3901654,3173352
298,4913762,4815647,3919462,3154427
299,4817628,4724518,3933959,3211584
300,4758383,4661650,3916534,3153251
301,4604649,4493323,3903646,3098506
302,5193294,4991679,4106197,3189096
303,5276946,4988355,4148882,3407366
304,4742495,4640842,3942911,3157391
305,4687678,4564520,3753320,3032061
306,4718063,4617020,3936635,3119110
307,5041659,4967618,3891802,3187691
308,4862353,4756175,3937474,3208464
309,4689586,4569332,3838881,3056962
310,4753559,4663126,4156718,3143567
311,5176457,5073748,4001328,3292969
312,4925317,4814580,3926782,3532805
313,5920481,5613431,4174551,3421995
314,4780895,4544684,3980783,3177804
315,4723522,4612028,4010196,3211260
316,5148629,5063836,3926818,3218880
317,4755083,4652757,3793569,3047025
318,4632022,4471207,3854458,3041337
319,4885477,4836492,3912118,3180299
320,4820040,4713395,3861105,3116039
321,4923409,4765367,3798897,3154451
322,4646614,4549352,3799124,3033178
323,5016927,4921862,3966599,3239808
324,4677370,4550660,3770120,3053925
325,4648822,4551104,3910931,3113771
326,5050588,4935830,3999444,3188519
327,4890397,4843980,3836421,3120082
328,5305867,5219010,4083937,3328657
329,4732486,4674574,3931342,3172091
330,4838508,4728743,3899422,3153971
331,4793472,4703002,4029048,3271969
332,4564748,4548128,3801717,3027009
333,4926829,4819824,3965015,3211164
334,4968254,4857996,3949295,3239208
335,4949078,4850172,3987360,3244500
336,4660701,4533068,3808485,3062542
337,4761443,4667758,3949991,3341510
338,4683034,4566008,3856617,3070594
339,4961174,4840392,3989928,3237792
340,4935062,4832712,3892474,3153083
341,4776227,4663138,3776133,3064305
342,4875121,4767671,3882886,3128795
343,5030271,5012235,4086529,3330302
344,4678641,4560236,3845481,3048633
345,4885021,4842601,4106857,3566285
346,5583515,4903045,3988824,3233028
347,4785108,4733566,3886078,3168719
348,5161337,5053419,4028484,3315553
349,4720762,4603845,3865029,3120011
350,4768620,4667025,3856150,3082750
351,4879093,4781016,3912574,3096994
352,4881805,4778159,3958271,3176111
353,4640613,4527571,3976644,3209568
354,4963070,4848637,3955727,3210408
355,4797216,4675222,3764528,3043437
356,4775375,4663114,4366733,3635226
357,4712938,4574876,3861826,3053938
358,4671394,4554980,3931234,3110171
359,4816968,4709543,3777645,3039057
360,5118556,4971278,3973452,3234997
361,4719802,4620273,3918310,3166752
362,4850581,4759199,3952775,3242628
363,4790291,4686322,3969155,3157379
364,4625337,4509523,3864154,3100798
365,5319871,5198406,4033488,3331526
366,4955954,4843092,3901210,3177911
367,5092528,4978670,3997992,3262777
368,4713046,4562828,3866482,3099826
369,4747775,4635621,3947699,3148919
370,4855500,4751471,3922115,3170363
371,4908613,4793868,3884266,3127271
372,4716418,4656573,3851806,3057717
373,4598205,4517803,3905002,3089278
374,4556155,4454515,3943307,3177852
375,4840140,4742603,3926099,3185723
376,4724735,4603292,3867982,3105262
377,5095696,5009450,4161050,3444820
378,4810248,4699762,3851182,3089386
379,5380304,5302723,4115101,3395918
380,4954034,4850604,3934415,3196763
381,4629285,4529408,3858333,3078346
382,4649253,4602453,3828057,3063718
383,4788011,4670326,3846021,3087238
384,5078944,4974782,3948611,3182016
385,4656285,4559708,3911638,3152771
386,5366420,5264046,4128026,3384110
387,4709314,4604889,3816585,3072478
388,4692598,4567952,3823701,3088954
389,4680525,4556648,3871834,3116770
390,4933970,4821108,3913271,3130366
391,4791479,4680274,3794649,3091006
392,4784459,4677178,3863049,3120659
393,5110228,5008971,4065132,3315842
394,5039919,4937281,4044612,3277297
395,5000403,4905949,3930682,3214392
396,4634301,4514780,3845229,3071554
397,5072559,4976151,4069836,3298777
398,5193498,5091868,3984911,3264253
399,4857936,4738211,3898966,3159659
400,4628949,4535996,3980819,3216612
401,5068324,4982582,4055089,3282433
402,5111752,5002562,4021128,3318506
403,4847544,4743383,3905626,3169175
404,4787664,4679122,3969804,3135767
405,4975395,4898569,4160750,3416535
406,4788960,4687858,3828093,3095026
407,4968422,4883413,3988415,3227544
408,4947229,4837429,3969516,3219480
409,4669113,4556204,3739903,2999217
410,4942946,4850616,3893098,3133163
411,4975454,4867489,3861693,3118967
412,4644621,4519375,3755552,3012585
413,4808184,4705906,3972731,3213276
414,4715086,4612569,3889294,3141466
415,5234299,5140181,4044744,3345602
416,4814160,4719599,3893398,3175895
417,4727278,4622444,3779073,3053085
418,4830924,4735163,4022712,3275064
419,4777427,4656897,3848734,3108598
420,4979054,4859845,3925414,3239172
421,4688866,4573028,3796509,3070546
422,4674525,4572441,3937571,3158003
423,4712914,4609473,3810885,3063730
424,4624077,4526852,3764708,3030945
425,4926289,4837584,3989940,3220356
426,4868856,4761683,3912922,3156419
427,4966850,4701670,3895342,3156107
428,4759187,4650429,3821433,3069922
429,5027427,4921202,3927202,3175464
430,4766975,4659634,3951778,3190668
431,4932542,4811399,3794001,3090178
432,4929470,4820988,3860638,3277069
433,4752659,4633185,3858741,3080170
434,4844964,4737107,3963779,3211728
435,5011707,4877352,3962099,3198648
436,5066764,4958486,3864645,3161243
437,4830048,4729379,3915502,3125855
438,4775327,4701310,3949463,3164327
439,5078476,4988642,4045861,3331178
440,4839936,4738283,3979775,3185520
441,5070051,4944002,3925762,3214764
442,4856977,4737838,3838161,3107471
443,4745399,4635705,3863134,3110638
444,5068935,4971194,3913186,3195756
445,4795475,4683250,3963420,3115690
446,4744930,4631433,3784305,3044686
447,5209338,5115160,4136330,3371223
448,4936249,4829316,3893746,3126731
449,5056383,4994079,3831897,3135766
450,4502263,4402625,3906538,3101015
451,4863852,4761179,3785864,3069898
452,5403596,5317964,4101361,3413451
453,4679829,4548932,3919174,3110483
454,5072343,4981227,4106486,3343874
455,4778711,4636425,3817365,3076545
456,5392808,5300611,4368053,3629718
457,4602392,4484539,3874102,3070029
458,4850232,4741379,3961391,3167567
459,4596668,4492627,3961331,3102407
460,4724158,4609929,3906502,3148859
461,4706842,4610577,3954911,3132683
462,4932757,4832640,3972095,3260773
463,4894153,4794143,3888298,3121415
464,4848060,4743035,3960131,3199799
465,5551115,5472730,4116457,3424143
466,4822344,4710718,3872410,3133235
467,5033667,4736927,3787412,3099718
468,4883005,4779383,3780285,3054801
469,5118929,5030607,3928570,3257605
470,4968590,4857228,3952931,3242352
471,4769952,4675953,4042417,3199979
472,4674766,4571276,3735596,2999060
473,4983434,4877640,4023504,3261085
474,4709446,4582328,3901954,3136655
475,4817532,4694434,3833649,3127139
476,4899169,4799243,3916247,3138130
477,4888165,4814472,3828682,3103799
478,4862329,4768595,3942995,3148691
479,4703458,4593525,3944974,3195012
480,4857864,4757771,3836613,3102190
481,4687306,4573616,3881266,3138262
482,4647093,4547120,3957155,3180227
483,4667926,4543316,3808365,3052941
484,5001518,4905230,3941446,3228577
485,5291155,5189598,3948310,3248232
486,5164589,5083648,4009163,3285205
487,5152121,5065707,4000836,3255253
488,4797947,4705655,3956447,3192863
489,5054896,4935505,3998844,3270049
490,4618245,4496107,3790928,3019162
491,5524919,5444925,4171682,3401258
492,4870524,4763663,3962279,3191856
493,4789415,4697122,3969287,3177995
494,4550396,4449715,3840273,3029205
495,5121556,5030775,3962255,3263797
496,5069668,4971350,3871678,3176099
497,5208090,5103064,3994187,3286621
498,5127413,5017731,3959231,3218328
499,4632357,4529612,3944290,3099803
500,4751050,4644417,3940187,3154235
501,5444481,5359220,4125362,3380474
502,4809192,4757771,3873069,3106643
503,4887397,4750943,4112101,3307849
504,4768248,4670458,3919390,3129539
505,5046351,4935470,3903838,3148859
506,5129176,5028723,3878122,3172752
507,4781340,4676997,3929771,3146687
508,5014131,4930670,3951827,3170939
509,4817783,4701827,3898438,3132166
510,4677417,4551464,3826041,3068698
511,4682614,4579256,3912910,3107027
512,5004626,4902241,3848217,3141719
513,4813992,4712362,3925414,3164135
514,4771307,4664289,3899506,3165083
515,4665441,4567364,3821373,3082102
516,4658122,4587728,3807561,3048453
517,4805268,4703266,3913186,3157319
518,4815660,4710130,3831982,3128566
519,4788648,4651761,3852285,3087779
520,5046579,4947314,4022148,3285937
521,4692274,4589180,3880474,3098578
522,4857013,4739086,3927767,3168840
523,5298991,5211533,4142581,3358754
524,4696498,4582820,3810560,3089254
525,5062935,4952090,3971172,3207180
526,5158780,5065516,4030380,3304117
527,5328739,5269039,4070412,3350822
528,5117117,5026263,4159550,3406443
529,4734887,4630869,3885478,3117250
530,4883497,4725322,3839133,3090106
531,5074959,4652218,3851854,3102178
532,4826352,4711307,3826029,3116675
533,5062276,4957826,3883594,3160439
534,4880365,4777715,4014960,3214332
535,5444506,5367188,4066656,3324986
536,4725406,4610313,3829785,3099370
537,4758791,4650573,3950087,3170567
538,4651126,4534111,3925799,3162191
539,4717102,4610121,3805388,3026721
540,4942694,4848432,3945659,3231960
541,4651269,4529492,3850197,3063418
542,5387600,5274427,3999552,3306973
543,5009451,4893709,3863770,3155531
544,4734983,4527620,3796737,3027837
545,4852080,4748651,3856245,3159011
546,4657618,4566596,4012524,3158003
547,4707886,4590945,3905362,3109498
548,4714834,4608237,3922330,3102371
549,4807607,4696774,3888406,3142211
550,4804211,4690702,3964656,3142162
551,5083924,4987370,3939503,3244068
552,4764371,4650033,4004532,3222840
553,5009787,4907821,3927394,3198360
554,5103196,5000727,4018583,3238356
555,4974866,4915189,4109678,3373298
556,4991595,4896541,4032781,3261312
557,4613925,4516051,3808449,3050997
558,5028879,5495302,3919342,3207720
559,4804248,4690870,3904270,3142787
560,4622649,4506811,3862270,3053157
561,4654137,4553156,3911542,3156948
562,4547563,4459111,3882346,3044097
563,4883149,4780032,3845193,3136498
564,4817891,4701599,3856665,3138731
565,5379908,5274487,4070677,3377090
566,4883749,4768295,4065684,3168971
567,4915766,4817328,3906910,3199788
568,4953626,4814004,3833697,3103870
569,5051007,4924357,3940475,3215844
570,4701442,5042343,4385993,3177180
571,4804631,4680910,3967895,3088342
572,4790987,4684522,3867190,3114971
573,4734598,4615101,3929735,3151331
574,5039271,5301115,4069861,3273877
575,5084848,5000234,3916991,3193391
576,4915778,4810703,3847402,3102034
577,4780799,4684810,3872578,3078033
578,4720091,4618689,3917591,3154343
579,5271642,5142749,3963011,3231528
580,4875876,4810260,3931895,3216312
581,4985990,4872817,4024356,3267984
582,4856209,4748506,3881398,3172080
583,4683766,4563032,3974603,3244561
584,4558184,4450579,3892114,3104506
585,4838196,4728767,3857181,3106366
586,4652313,4529984,3890446,3078106
587,4713443,4617429,3827193,3091594
588,4671694,4574720,3878050,3126142
589,5027547,4929110,3963287,3258864
590,4812768,4762115,3809925,3089734
591,4712110,4598577,4040376,3214056
592,4783031,4681282,3859197,3129131
593,4758971,4647405,3924574,3127943
594,4731431,4621005,3915370,3108263
595,4919545,4816092,4018104,3255757
596,5041420,4934557,3925091,3162648
597,4941229,4825440,3912442,3199068
598,4602741,4509775,3808617,3037461
599,5217522,5182745,4126682,3382298
600,4867357,4737634,4015164,3173520
601,4815828,4708030,3887710,3167447
602,4666846,4541119,3864129,3113255
603,5072955,4957490,4000848,3273445
604,4663689,4554092,3847882,3085750
605,5015918,4927922,3995664,3172775
606,4741559,4642725,3945407,3170363
607,4908109,4807956,3979188,3194327
608,4880701,4818084,3911495,3156167
609,4753307,4635574,3852849,3113290
610,4877917,4757231,3869710,3137147
611,4864680,4879812,4048908,3237876
612,4576328,4480519,3908458,3122759
613,5059180,4964067,3959591,3224568
614,5002094,4884301,4079893,3268332
615,4815071,4704634,3993636,3184283
616,4853041,4742051,3980951,3312686
617,4587897,4480183,3898762,3105826
618,5106125,5012978,3987515,3256512
619,4815311,4691182,4042848,3215004
620,4853124,4733555,4005432,3193283
621,4929722,4806683,3923015,3184235
622,4795140,4725406,3901198,3144995
623,4956158,4864441,3984263,3197808
624,5165261,5042032,3925727,3214476
625,5071336,4961043,3918107,3211716
626,5186513,5091472,4055640,3336566
627,4559828,4444339,3905830,3071326
628,4617789,4507760,3853798,3027561
629,4893541,4802783,3904222,3141323
630,4671346,4574564,3827217,3108142
631,4665921,4564328,3947207,3126923
632,5610635,5505334,4095217,3392703
633,4885152,4793844,3980543,3248640
634,5286151,5728693,4681305,3383414
635,4753271,4657053,3813213,3089062
636,4638045,4504675,3731875,3004329
637,4732931,4631985,3987455,3230232
638,4602153,4494715,3740744,2987432
639,4863120,4749083,3857013,3116710
640,4657942,4556120,3887110,3066862
641,4803491,4696210,3874378,3143363
642,4928665,4838100,4138262,3326101
643,5027810,4924370,3906238,3213576
644,5293123,5217197,4156634,3408555
645,5045043,4931474,3945826,3205248
646,4609209,4514563,3949727,3152579
647,5201610,5106424,3969071,3247488
648,5081295,4687498,3858598,3148403
649,4861357,4757915,3880858,3168527
650,4882092,4730099,3994080,3226548
651,4885141,4784148,3948515,3220296
652,4798500,4701322,4087081,3271609
653,4870224,4765895,3919391,3169332
654,5322176,5225165,4026756,3300025
655,4658817,4573268,3952583,3166151
656,5002611,4884301,3939298,3242089
657,4716274,4607289,3892594,3135910
658,4895041,4830024,3994944,3226969
659,5087536,4947853,3960983,3191424
660,4895833,4792260,3806804,3097175
661,4750102,4612725,3934631,3154091
662,4746767,4655985,3834706,3116723
663,5026947,4928581,3849682,3143327
664,5062372,4962566,3976163,3289225
665,4505815,4426950,3877954,3093802
666,4898077,4782804,3934594,3179159
667,4679577,4576449,3809384,3059638
668,4720858,4606113,3808905,3066178
669,4635741,4530667,3877570,3120934
670,4771511,4650694,3909490,3107722
671,4789967,4665777,3879802,3074578
672,4802700,4674214,3803085,3041877
673,4968938,4864657,3855141,3092663
674,4600713,4472970,3770721,2996996
675,5356976,5250330,4027944,3305293
676,5150213,5043339,3973919,3270361
677,4893373,4777319,3975311,3186912
678,4722418,4557404,3823749,3088151
679,5210670,5110672,4037952,3356114
680,5043675,4935374,3882754,3137675
681,4740347,4639929,3911278,3123634
682,4881564,4750691,3948179,3158759
683,4912537,4801056,3893842,3150286
684,4818659,4698851,3973728,3170963
685,5035431,4915141,3851338,3151931
686,4888225,4974434,3898786,3179999
687,4604036,4487431,3839985,3089663
688,5326688,5221182,4144850,3415971
689,4746023,4640757,3805617,3089362
690,4725562,4614261,3795333,3083338
691,4672606,4583313,3927610,3121739
692,4913077,4746131,3946451,3200843
693,5167325,5085760,4068133,3316262
694,4656633,4553432,3832917,3078622
695,4830876,4711690,3837621,3117647
696,4739938,4644513,4013448,3235308
697,4702342,4612893,3807477,3085966
698,5121316,5020431,3991511,3270769
699,5019819,4920793,3939179,3211596
700,4654630,4596116,3817905,3055341
701,5599368,5528038,4328152,3632526
702,5057391,4943546,3933142,3216360
703,5109761,5012282,3962507,3210875
704,4969922,4846729,4046977,3280296
705,4869180,4775795,3933503,3191111
706,4769675,4660210,3845493,3107734
707,4645161,4543784,3991632,3216576
708,4686010,4619276,4056792,3238320
709,4931017,4822944,3966563,3218376
710,4703338,4596273,3886558,3112570
711,4821324,4716178,3902302,3123742
712,4688638,4567220,3883318,3076138
713,5149337,5052555,4081801,3392163
714,4880389,4774415,3884398,3127474
715,4734419,4608944,3838941,3065710
716,4745818,4636905,3896542,3111143
717,4763375,4647682,3883930,3098075
718,4787976,4685602,3862750,3086854
719,4750907,4651785,3852286,3083818
720,4829412,4723031,3878806,3150275
721,4740574,4586697,3925835,3104602
722,4835713,4708487,3944363,3188292
723,4738462,4633857,3859414,3200063
724,4680501,4570880,3906214,3062781
725,4611488,4499444,3808736,3073798
726,4989423,4894165,3983664,3194495
727,4744703,4634673,3903298,3115570
728,4591533,4506271,3916138,3101902
729,5228718,5139701,4020684,3310753
730,5009331,4918765,3955763,3167651
731,4738271,4582940,3823017,3092326
732,5138369,5018570,3963119,3237564
733,5541983,5445370,4039009,3356294
734,4893625,4776468,3886810,3123563
735,4908793,4819128,3955739,3244297
736,4751386,4635249,3815433,3074698
737,4712590,4604925,4048344,3269365
738,4963190,4855033,3924622,3175943
739,5067652,4966478,3969683,3245352
740,4725299,4628913,3955487,3197976
741,5086084,4987935,4099657,3332269
742,5208774,5103832,4046976,3351338
743,4915094,4807547,3929795,3176063
744,5004867,4895149,3889702,3193200
745,5038107,4862857,3882226,3153851
746,4799111,4699138,3935951,3186432
747,4659369,4550324,3952691,3151691
748,5078944,4972455,3939899,3264877
749,5120368,5023179,3947903,3194268
750,4978347,4882513,3909514,3164567
751,4698334,4581969,3898306,3089830
752,4725682,4619865,3822477,3074794
753,4975310,4906381,4097209,3259201
754,4579196,4460526,3824205,3015465
755,4565708,4440234,3839097,3015093
756,5325284,5217366,4124845,3407823
757,5214246,5110576,4097041,3381831
758,4808640,4708570,3869026,3128387
759,5147380,5049363,3951814,3226452
760,4649734,4555628,3899999,3120023
761,4925713,4831164,4023624,3237936
762,5115232,5016771,4044421,3297482
763,4629106,4526912,3851613,3041698
764,4715638,4587488,4021116,3173327
765,4845049,4747751,3862389,3151715
766,4896001,4783967,3869950,3123347
767,4978526,4891069,3891454,3156624
768,4524896,4399817,3962855,3150191
769,4668058,4552316,3887758,3114754
770,4679062,4563056,3813501,3059506
771,5014982,4896973,3867082,3155591
772,4747511,4650753,3863290,3114179
773,4769855,4648581,3884170,3133751
