trial,original_ns,tco_ns,method2_ns,iterative_ns
757,2039095,2070907,1682809,1350152
758,2151584,2195612,1700737,1340516
759,2082127,2183504,1801935,1451722
760,2105863,2170617,1765179,1377105
761,2213373,2239389,1826499,1439577
762,2058606,2134520,1807719,1407501
763,2073355,2142932,1849444,1451206
764,1972002,2008182,1713013,1307755
765,2059290,2093347,1754066,1331347
766,2344007,2438785,1831035,1483054
767,1922585,1939684,1745150,1337900
768,2293762,2409024,1814307,1474558
769,2243721,2348411,1795347,1457062
770,2103043,2142271,1729442,1348389
771,2115608,2175344,1726262,1354701
772,2230233,2351819,1842628,1503911
773,1941569,2001161,1746986,1339879
774,2099275,2168372,1781151,1402113
775,2262477,2359223,1788722,1443189
776,2001930,2024874,1712665,1293127
777,2086603,2144300,1759898,1378400
778,2045023,2080027,1761674,1314823
779,2031883,2078911,1754558,1348869
780,2007018,2038854,1702177,1324507
781,2052198,2104723,1728925,1349696
782,2094548,2127176,1727378,1332032
783,2054335,2089868,1731194,1315124
784,2323487,2405412,1802871,1435941
785,2056123,2082452,1715222,1310540
786,2236678,2295442,1774622,1380032
787,2007918,2073487,1768118,1386008
788,2509057,2680132,1890508,1549523
789,2004270,2028799,1757690,1331444
790,2065627,2100379,1711357,1326224
791,2027262,2068219,1790967,1368417
792,2005050,2047422,1744898,1364552
793,2090551,2163021,1761651,1390521
794,2132456,2222937,1811079,1435053
795,1962738,2003586,1743974,1352229
796,2056003,2068495,1720225,1342148
797,2071519,2109212,1736570,1353020
798,2180781,2234925,1754895,1356884
799,1982993,2022834,1776950,1349684
800,2058559,2106632,1734542,1376456
801,1920977,1966121,1741142,1345316
802,2149148,2214885,1735922,1388480
803,2045538,2096023,1746482,1354892
804,2195084,2281378,1758866,1426461
805,2143448,2197125,1768131,1391385
806,2090239,2118248,1693321,1311379
807,2067871,2089688,1742030,1332860
808,2189073,2299474,1835439,1477509
809,2122988,2204097,1809711,1414965
810,2051238,2110027,1738478,1375797
811,2071591,2125351,1715329,1348724
812,1959378,2016474,1796067,1372449
813,2165456,2219901,1735489,1359176
814,2024274,2059663,1698877,1321124
815,1982273,2021298,1744958,1341272
816,2140832,2205297,1808715,1405989
817,2043655,2115740,1770471,1397973
818,2051287,2094091,1730246,1335140
819,2031306,2102023,1792370,1456006
820,2054239,2097056,1744670,1353464
821,2068315,2102275,1710950,1343336
822,2110448,2154836,1730690,1362812
823,2248305,2344547,1758255,1378077
824,2126840,2208969,1844103,1460446
825,2233389,2310106,1841499,1458670
826,2020398,2058042,1769990,1347080
827,2273002,2333003,1811104,1414953
828,2078227,2134640,1692409,1334360
829,2090959,2141180,1788002,1357724
830,2069143,2132144,1812375,1401669
831,2138060,2189697,1759766,1353176
832,2233713,2335955,1785363,1438726
833,2027118,2069311,1723682,1350728
834,2158736,2211369,1780455,1385901
835,2021910,2041854,1702105,1335188
836,1910309,1945841,1756022,1334563
837,2237217,2308342,1749062,1395933
838,2046571,2100956,1795659,1366088
839,2151608,2239773,1777623,1448698
840,2211645,2306686,1985309,1558751
841,2001761,2051035,1800939,1383128
842,2118583,2181908,1741562,1381029
843,2206461,2290198,1818027,1433481
844,2169825,2233690,1755482,1382385
845,2001726,2380116,1793691,1378760
846,2174301,2207732,1801311,1387461
847,1968534,2011374,1762574,1385349
848,2230582,2304431,1833688,1414353
849,2351471,2451229,1803015,1457373
850,2244525,2322886,1744826,1413837
851,2016762,2038002,1706738,1300147
852,2211441,2300146,1803974,1442901
853,2030094,2083747,1769894,1369688
854,2171900,2237613,1828479,1414245
855,2095603,2164448,1813552,1419441
856,2133031,2187441,1735106,1345820
857,2145752,2187164,1726969,1350476
858,2197077,2295394,1707470,1380668
859,2144900,2231841,1809435,1451062
860,1996518,2053183,1750358,1320284
861,2003741,2051551,1776375,1351736
862,2031426,2068446,1712582,1348952
863,1998401,2029926,1711405,1282795
864,2141120,2191425,1746362,1370504
865,2005278,2114587,1802619,1398117
866,2299871,2370275,1784595,1412421
867,2259957,2367755,1856895,1487446
868,2276781,2346695,1805727,1423041
869,2013054,2054359,1734025,1363568
870,2183157,2298190,1795383,1442061
871,1916524,1953593,1732298,1347128
872,2180253,2294915,1846048,1504067
873,2075827,2126179,1708466,1329944
874,2097547,2196945,1819984,1451110
875,2030082,2086555,1747946,1365332
876,2204661,2257090,1763283,1374021
877,2001210,2045574,1762178,1350957
878,2157500,2213745,1708550,1338308
879,2058618,2100919,1752350,1329067
880,2112427,2143448,1705202,1315916
881,2051071,2103008,1799943,1389296
882,2090095,2145692,1768418,1368728
883,2042167,2078840,1746518,1345124
884,2124044,2273530,1879456,1542167
885,2036586,2059602,1656661,1325564
886,2038830,2094871,1754954,1369473
887,2289058,2340647,1834456,1418565
888,2121007,2204397,1733462,1382456
889,1994153,2038278,1743962,1346564
890,2191028,2255422,1702550,1391529
891,2318063,2405952,1761818,1424829
892,2088595,2137208,1724210,1362560
893,2065963,2144468,1780983,1420534
894,2035146,2067595,1694929,1296619
895,2067846,2134124,1746902,1404849
896,2098123,2145176,1738022,1372545
897,2128280,2189037,1828108,1438282
898,1965917,1999974,1710794,1309916
899,2019426,2077951,1757955,1361468
900,1989737,2038974,1742774,1372125
901,2140099,2183853,1694737,1347284
902,2088704,2124908,1684825,1349600
903,2181477,2247177,1741154,1354424
904,2354039,2460013,1799979,1466410
905,2083627,2132696,1745642,1344560
906,2181285,2268322,1817127,1435306
907,2022222,2049906,1737398,1333292
908,2277430,2363147,1803099,1412073
909,2385311,2508313,1793775,1466866
910,1996001,2050338,1731086,1353740
911,2128543,2177168,1680937,1343900
912,2044219,2105875,1766978,1378881
913,2200521,2247322,1729154,1366400
914,2000202,2027646,1718653,1318615
915,2141876,2207325,1756646,1393437
916,1966722,1971474,1700305,1289443
917,2360015,2462857,1776914,1414953
918,2110964,2186577,1744646,1384544
919,1947413,1989918,1758578,1369509
920,2180420,2235381,1682137,1330208
921,1950761,1984530,1698326,1317008
922,2345531,2456544,1825539,1471306
923,2248678,2357363,1791567,1466182
924,2039647,2110472,1727306,1336808
925,2001377,2015826,1694557,1316263
926,2115703,2150240,1720118,1313167
927,2276170,2348483,1785963,1400097
928,2159216,2237589,1773663,1405845
929,2285290,2422284,1796115,1470718
930,2056470,2130944,1755218,1387185
931,2027706,2066119,1708550,1318556
932,2019798,2063167,1707134,1318916
933,2013330,2060154,1778487,1351256
934,2011170,2041255,1721198,1319960
935,2219230,2293078,1723477,1372893
936,1974737,2031498,1797003,1397108
937,2236941,2324050,1754750,1411281
938,1933253,1949322,1704481,1277659
939,2084167,2133980,1701626,1328888
940,2145452,2221929,1748979,1403049
941,2173209,2269990,1865439,1494598
942,1972877,2030263,1738430,1340840
943,1957085,2036334,1827507,1420305
944,2173905,2227834,1751654,1383716
945,2129384,2169597,1767230,1369628
946,1886512,1900744,1689914,1295131
947,2011794,2029242,1690297,1288615
948,1976802,2010990,1743542,1310420
949,2362739,2437560,1760534,1399665
950,2072791,2103668,1710170,1353800
951,2130487,2217849,1838103,1465557
952,2117036,2168972,1708646,1323008
953,2089507,2129072,1696274,1336940
954,2141851,2184633,1724690,1342123
955,2157140,2261937,1816191,1464034
956,2125579,2240913,1825803,1456509
957,1976825,2013738,1763151,1345568
958,2010834,2064907,1755950,1367193
959,2059231,2121212,1734193,1370324
960,2326115,2439192,1809939,1464537
961,2079439,2130296,1768970,1396065
962,2052907,2078683,1745978,1323391
963,1970345,1992497,1727102,1284379
964,2104100,2175861,1751630,1384508
965,2240446,2335487,1793270,1457014
966,1988334,2041279,1785075,1367133
967,2251270,2320427,1825612,1421973
968,2005578,2038075,1733366,1321255
969,2060755,2107712,1781163,1347968
970,2225997,2320055,1819180,1466350
971,2104592,2171517,1785279,1410165
972,2016078,2057203,1777407,1360268
973,2106199,2138480,1711117,1328515
974,2167616,2218293,1762707,1352888
975,2064595,2101231,1712810,1338920
976,1989773,2080951,1791399,1451745
977,2090912,2180409,1820883,1447342
978,2102611,2184716,1824183,1421373
979,1929040,1960481,1762023,1329812
980,2090251,2135000,1739390,1340648
981,2044147,2083076,1742078,1349528
982,2127176,2206233,1745882,1338535
983,2092147,2155184,1775115,1396401
984,2165516,2243217,1803459,1431837
985,2165936,2207685,1720838,1336748
986,2079163,2117227,1734134,1352096
987,2089075,2138096,1753202,1361672
988,2434213,2548442,1928945,1562111
989,2070763,2123300,1766175,1362152
990,2080171,2128736,1712521,1341872
991,2243926,2326439,1784823,1432353
992,2325611,2474209,1880212,1536419
993,2094415,2178081,1804922,1407021
994,2104676,2148860,1737638,1360293
995,2178176,2270446,1816287,1439409
996,1998486,2041843,1761902,1339604
997,1934921,1971318,1836699,1301251
998,2155196,2211537,1782494,1358372
999,2147685,2245966,1723790,1332020
