variant,pattern,n,max_run_len,iter,comparisons,time_ns
vanilla,random_asc_runs,100000,8,11,1469510,3939792
vanilla,random_asc_runs,100000,8,12,1468580,4026880
vanilla,random_asc_runs,100000,8,13,1467997,4116557
vanilla,random_asc_runs,100000,8,14,1469056,3940740
vanilla,random_asc_runs,100000,8,15,1467511,4002611
vanilla,random_asc_runs,100000,8,16,1467186,4030373
vanilla,random_asc_runs,100000,8,17,1467718,4046166
vanilla,random_asc_runs,100000,8,18,1468783,4036534
vanilla,random_asc_runs,100000,8,19,1468245,3920726
vanilla,random_asc_runs,100000,8,20,1468590,4088365
vanilla,random_asc_runs,100000,8,21,1468194,4060020
vanilla,random_asc_runs,100000,8,22,1468503,3988593
vanilla,random_asc_runs,100000,8,23,1467175,4061882
vanilla,random_asc_runs,100000,8,24,1468535,4122034
vanilla,random_asc_runs,100000,8,25,1468377,4035035
vanilla,random_asc_runs,100000,8,26,1467520,4011792
vanilla,random_asc_runs,100000,8,27,1467738,4137078
vanilla,random_asc_runs,100000,8,28,1467430,4898478
vanilla,random_asc_runs,100000,8,29,1467262,4775683
runs,random_asc_runs,100000,8,0,1387886,4692558
runs,random_asc_runs,100000,8,1,1388958,4113459
runs,random_asc_runs,100000,8,2,1388663,4070841
runs,random_asc_runs,100000,8,3,1387631,4039939
runs,random_asc_runs,100000,8,4,1387099,3622446
runs,random_asc_runs,100000,8,5,1387325,3479152
runs,random_asc_runs,100000,8,6,1387203,3626182
runs,random_asc_runs,100000,8,7,1387045,3606046
runs,random_asc_runs,100000,8,8,1386542,3596117
runs,random_asc_runs,100000,8,9,1387950,3607910
runs,random_asc_runs,100000,8,10,1388976,3524007
runs,random_asc_runs,100000,8,11,1388132,3479935
runs,random_asc_runs,100000,8,12,1388082,3500709
runs,random_asc_runs,100000,8,13,1387940,3511994
runs,random_asc_runs,100000,8,14,1388669,3652246
runs,random_asc_runs,100000,8,15,1386794,3527434
runs,random_asc_runs,100000,8,16,1386635,3564917
runs,random_asc_runs,100000,8,17,1386741,3547978
runs,random_asc_runs,100000,8,18,1390390,3628188
runs,random_asc_runs,100000,8,19,1387353,3610158
runs,random_asc_runs,100000,8,20,1388287,3569248
runs,random_asc_runs,100000,8,21,1387451,3592458
runs,random_asc_runs,100000,8,22,1388298,3643270
runs,random_asc_runs,100000,8,23,1385145,3659200
runs,random_asc_runs,100000,8,24,1388369,3572554
runs,random_asc_runs,100000,8,25,1388490,3611094
runs,random_asc_runs,100000,8,26,1385968,3596062
runs,random_asc_runs,100000,8,27,1387086,3550348
runs,random_asc_runs,100000,8,28,1386480,3525241
runs,random_asc_runs,100000,8,29,1387091,3513239
vanilla,random_desc_runs,100000,8,0,1469044,4052371
vanilla,random_desc_runs,100000,8,1,1468207,3996099
vanilla,random_desc_runs,100000,8,2,1467894,4036269
vanilla,random_desc_runs,100000,8,3,1467526,4056459
vanilla,random_desc_runs,100000,8,4,1467684,4041802
vanilla,random_desc_runs,100000,8,5,1468900,4118121
vanilla,random_desc_runs,100000,8,6,1468074,4024047
vanilla,random_desc_runs,100000,8,7,1467845,4003350
vanilla,random_desc_runs,100000,8,8,1467543,4019915
vanilla,random_desc_runs,100000,8,9,1468159,4065871
vanilla,random_desc_runs,100000,8,10,1468143,4123753
vanilla,random_desc_runs,100000,8,11,1468532,4011902
vanilla,random_desc_runs,100000,8,12,1467359,4026483
vanilla,random_desc_runs,100000,8,13,1468555,4172377
vanilla,random_desc_runs,100000,8,14,1467822,4244476
vanilla,random_desc_runs,100000,8,15,1468017,4071393
vanilla,random_desc_runs,100000,8,16,1467469,4175463
vanilla,random_desc_runs,100000,8,17,1467205,4118486
vanilla,random_desc_runs,100000,8,18,1467775,4043125
vanilla,random_desc_runs,100000,8,19,1468080,3984603
vanilla,random_desc_runs,100000,8,20,1469130,4141211
vanilla,random_desc_runs,100000,8,21,1468142,4149917
vanilla,random_desc_runs,100000,8,22,1468025,3998898
vanilla,random_desc_runs,100000,8,23,1467305,4022207
vanilla,random_desc_runs,100000,8,24,1468143,4058069
vanilla,random_desc_runs,100000,8,25,1468554,4122827
vanilla,random_desc_runs,100000,8,26,1467941,4083075
vanilla,random_desc_runs,100000,8,27,1468249,4051368
vanilla,random_desc_runs,100000,8,28,1468031,4033272
vanilla,random_desc_runs,100000,8,29,1469020,4062411
runs,random_desc_runs,100000,8,0,1390226,3810760
runs,random_desc_runs,100000,8,1,1390746,3642228
runs,random_desc_runs,100000,8,2,1389016,3734044
runs,random_desc_runs,100000,8,3,1389094,3705565
runs,random_desc_runs,100000,8,4,1389657,3705168
runs,random_desc_runs,100000,8,5,1390820,3684846
runs,random_desc_runs,100000,8,6,1390891,3753429
runs,random_desc_runs,100000,8,7,1389669,3745604
runs,random_desc_runs,100000,8,8,1389190,3641247
runs,random_desc_runs,100000,8,9,1389430,3690742
runs,random_desc_runs,100000,8,10,1388630,4118000
runs,random_desc_runs,100000,8,11,1391239,3752294
runs,random_desc_runs,100000,8,12,1388252,3677121
runs,random_desc_runs,100000,8,13,1389438,3706679
runs,random_desc_runs,100000,8,14,1389354,3705863
runs,random_desc_runs,100000,8,15,1390074,3704034
runs,random_desc_runs,100000,8,16,1387977,3606278
runs,random_desc_runs,100000,8,17,1388580,3637809
runs,random_desc_runs,100000,8,18,1389318,4089731
runs,random_desc_runs,100000,8,19,1389266,4070831
runs,random_desc_runs,100000,8,20,1391982,3697553
runs,random_desc_runs,100000,8,21,1389871,3684979
runs,random_desc_runs,100000,8,22,1389271,3879254
runs,random_desc_runs,100000,8,23,1389071,4051379
runs,random_desc_runs,100000,8,24,1390206,3667753
runs,random_desc_runs,100000,8,25,1390998,3703053
runs,random_desc_runs,100000,8,26,1390589,3788685
runs,random_desc_runs,100000,8,27,1390811,4041493
runs,random_desc_runs,100000,8,28,1388958,3511190
runs,random_desc_runs,100000,8,29,1390451,4118885
vanilla,random_mixed_runs,100000,8,0,1467700,4475363
vanilla,random_mixed_runs,100000,8,1,1467736,4560699
vanilla,random_mixed_runs,100000,8,2,1467485,4880988
vanilla,random_mixed_runs,100000,8,3,1467809,4297729
vanilla,random_mixed_runs,100000,8,4,1467660,4308585
vanilla,random_mixed_runs,100000,8,5,1467462,4287116
vanilla,random_mixed_runs,100000,8,6,1468263,4362256
vanilla,random_mixed_runs,100000,8,7,1467667,4381939
vanilla,random_mixed_runs,100000,8,8,1469645,4419323
vanilla,random_mixed_runs,100000,8,9,1468686,4403265
vanilla,random_mixed_runs,100000,8,10,1468693,4325071
vanilla,random_mixed_runs,100000,8,11,1467372,4389180
vanilla,random_mixed_runs,100000,8,12,1467697,4465070
vanilla,random_mixed_runs,100000,8,13,1468340,4307791
vanilla,random_mixed_runs,100000,8,14,1466981,4519580
vanilla,random_mixed_runs,100000,8,15,1467372,4427489
vanilla,random_mixed_runs,100000,8,16,1468106,4370213
vanilla,random_mixed_runs,100000,8,17,1468506,4315704
vanilla,random_mixed_runs,100000,8,18,1468391,4355346
vanilla,random_mixed_runs,100000,8,19,1468495,4905245
vanilla,random_mixed_runs,100000,8,20,1468738,4459417
vanilla,random_mixed_runs,100000,8,21,1468086,4449718
vanilla,random_mixed_runs,100000,8,22,1467097,4539473
vanilla,random_mixed_runs,100000,8,23,1468252,4426740
vanilla,random_mixed_runs,100000,8,24,1467877,4357418
vanilla,random_mixed_runs,100000,8,25,1467801,4396488
vanilla,random_mixed_runs,100000,8,26,1468892,4411023
vanilla,random_mixed_runs,100000,8,27,1468468,4458568
vanilla,random_mixed_runs,100000,8,28,1468828,4550394
vanilla,random_mixed_runs,100000,8,29,1467542,4752748
runs,random_mixed_runs,100000,8,0,1420741,4153212
runs,random_mixed_runs,100000,8,1,1421942,4105679
runs,random_mixed_runs,100000,8,2,1422065,4197031
runs,random_mixed_runs,100000,8,3,1421590,4019407
runs,random_mixed_runs,100000,8,4,1420938,3959255
runs,random_mixed_runs,100000,8,5,1421176,4023375
runs,random_mixed_runs,100000,8,6,1422979,3949711
runs,random_mixed_runs,100000,8,7,1421403,3965053
runs,random_mixed_runs,100000,8,8,1423357,3957569
runs,random_mixed_runs,100000,8,9,1423045,4663005
runs,random_mixed_runs,100000,8,10,1421487,4623397
runs,random_mixed_runs,100000,8,11,1421705,4607516
runs,random_mixed_runs,100000,8,12,1422214,4071834
runs,random_mixed_runs,100000,8,13,1422365,4015406
runs,random_mixed_runs,100000,8,14,1421004,4026395
runs,random_mixed_runs,100000,8,15,1422091,3987723
runs,random_mixed_runs,100000,8,16,1422632,3946647
runs,random_mixed_runs,100000,8,17,1423036,3988714
runs,random_mixed_runs,100000,8,18,1423660,3912416
runs,random_mixed_runs,100000,8,19,1423096,4062058
runs,random_mixed_runs,100000,8,20,1423114,4021964
runs,random_mixed_runs,100000,8,21,1422880,4032258
runs,random_mixed_runs,100000,8,22,1420704,4005157
runs,random_mixed_runs,100000,8,23,1421097,4049494
runs,random_mixed_runs,100000,8,24,1420449,4021281
runs,random_mixed_runs,100000,8,25,1421331,3927449
runs,random_mixed_runs,100000,8,26,1422976,4030880
runs,random_mixed_runs,100000,8,27,1423039,3867099
runs,random_mixed_runs,100000,8,28,1421684,4002920
runs,random_mixed_runs,100000,8,29,1421356,4026406
vanilla,full_random,1000,32,0,8726,46343
vanilla,full_random,1000,32,1,8740,42916
vanilla,full_random,1000,32,2,8691,42882
vanilla,full_random,1000,32,3,8728,42960
vanilla,full_random,1000,32,4,8682,42475
vanilla,full_random,1000,32,5,8702,43003
vanilla,full_random,1000,32,6,8738,42883
vanilla,full_random,1000,32,7,8667,42188
vanilla,full_random,1000,32,8,8692,42309
vanilla,full_random,1000,32,9,8714,42332
vanilla,full_random,1000,32,10,8700,42695
vanilla,full_random,1000,32,11,8737,42188
vanilla,full_random,1000,32,12,8705,42342
vanilla,full_random,1000,32,13,8726,42320
vanilla,full_random,1000,32,14,8716,41979
vanilla,full_random,1000,32,15,8718,41769
vanilla,full_random,1000,32,16,8719,41769
vanilla,full_random,1000,32,17,8716,41659
vanilla,full_random,1000,32,18,8731,41890
vanilla,full_random,1000,32,19,8724,42662
vanilla,full_random,1000,32,20,8701,42364
vanilla,full_random,1000,32,21,8699,42816
vanilla,full_random,1000,32,22,8700,42089
vanilla,full_random,1000,32,23,8682,75306
vanilla,full_random,1000,32,24,8742,42353
vanilla,full_random,1000,32,25,8684,41803
vanilla,full_random,1000,32,26,8722,41956
vanilla,full_random,1000,32,27,8701,58598
vanilla,full_random,1000,32,28,8700,42155
vanilla,full_random,1000,32,29,8683,41703
runs,full_random,1000,32,0,9546,43720
runs,full_random,1000,32,1,9538,42088
runs,full_random,1000,32,2,9505,42034
runs,full_random,1000,32,3,9542,42662
runs,full_random,1000,32,4,9502,42210
runs,full_random,1000,32,5,9498,42299
runs,full_random,1000,32,6,9540,41736
runs,full_random,1000,32,7,9499,42066
runs,full_random,1000,32,8,9520,41538
runs,full_random,1000,32,9,9516,42210
runs,full_random,1000,32,10,9531,42111
runs,full_random,1000,32,11,9556,41990
runs,full_random,1000,32,12,9519,41934
runs,full_random,1000,32,13,9542,42056
runs,full_random,1000,32,14,9566,42728
runs,full_random,1000,32,15,9546,42970
runs,full_random,1000,32,16,9573,42375
runs,full_random,1000,32,17,9523,42067
runs,full_random,1000,32,18,9534,42397
runs,full_random,1000,32,19,9504,41648
runs,full_random,1000,32,20,9511,41670
runs,full_random,1000,32,21,9522,50442
runs,full_random,1000,32,22,9490,42397
runs,full_random,1000,32,23,9520,41967
runs,full_random,1000,32,24,9530,41924
runs,full_random,1000,32,25,9496,42210
runs,full_random,1000,32,26,9545,42607
runs,full_random,1000,32,27,9510,41780
runs,full_random,1000,32,28,9530,42386
runs,full_random,1000,32,29,9536,41857
vanilla,random_asc_runs,1000,32,0,7160,18184
vanilla,random_asc_runs,1000,32,1,7357,16763
vanilla,random_asc_runs,1000,32,2,7116,14570
vanilla,random_asc_runs,1000,32,3,7157,14437
vanilla,random_asc_runs,1000,32,4,7261,14482
vanilla,random_asc_runs,1000,32,5,7080,14581
vanilla,random_asc_runs,1000,32,6,7324,14415
vanilla,random_asc_runs,1000,32,7,7007,13743
vanilla,random_asc_runs,1000,32,8,7117,14206
vanilla,random_asc_runs,1000,32,9,7144,14074
vanilla,random_asc_runs,1000,32,10,6963,13743
vanilla,random_asc_runs,1000,32,11,6892,13545
vanilla,random_asc_runs,1000,32,12,6984,13887
vanilla,random_asc_runs,1000,32,13,7326,14316
vanilla,random_asc_runs,1000,32,14,7112,14206
vanilla,random_asc_runs,1000,32,15,7214,14041
vanilla,random_asc_runs,1000,32,16,7145,14096
vanilla,random_asc_runs,1000,32,17,7096,14107
vanilla,random_asc_runs,1000,32,18,7284,14162
vanilla,random_asc_runs,1000,32,19,7350,14206
vanilla,random_asc_runs,1000,32,20,7126,13721
vanilla,random_asc_runs,1000,32,21,7144,13898
vanilla,random_asc_runs,1000,32,22,7257,18217
vanilla,random_asc_runs,1000,32,23,7245,14426
vanilla,random_asc_runs,1000,32,24,7163,13864
vanilla,random_asc_runs,1000,32,25,7284,14305
vanilla,random_asc_runs,1000,32,26,7064,13820
vanilla,random_asc_runs,1000,32,27,7251,14150
vanilla,random_asc_runs,1000,32,28,7260,14172
vanilla,random_asc_runs,1000,32,29,7465,14900
runs,random_asc_runs,1000,32,0,5124,8133
runs,random_asc_runs,1000,32,1,5350,8155
runs,random_asc_runs,1000,32,2,5084,7483
runs,random_asc_runs,1000,32,3,5125,7439
runs,random_asc_runs,1000,32,4,5312,7825
runs,random_asc_runs,1000,32,5,5299,8012
runs,random_asc_runs,1000,32,6,5268,7671
runs,random_asc_runs,1000,32,7,5054,8431
runs,random_asc_runs,1000,32,8,5317,8905
runs,random_asc_runs,1000,32,9,5079,8288
runs,random_asc_runs,1000,32,10,4989,8199
runs,random_asc_runs,1000,32,11,5120,8342
runs,random_asc_runs,1000,32,12,5263,8585
runs,random_asc_runs,1000,32,13,5330,8773
runs,random_asc_runs,1000,32,14,5168,8475
runs,random_asc_runs,1000,32,15,5313,8751
runs,random_asc_runs,1000,32,16,5150,8398
runs,random_asc_runs,1000,32,17,5177,8475
runs,random_asc_runs,1000,32,18,5343,8773
runs,random_asc_runs,1000,32,19,4996,8266
runs,random_asc_runs,1000,32,20,5256,8629
runs,random_asc_runs,1000,32,21,5306,8508
runs,random_asc_runs,1000,32,22,5036,8068
runs,random_asc_runs,1000,32,23,5364,9015
runs,random_asc_runs,1000,32,24,4957,8266
runs,random_asc_runs,1000,32,25,5224,8508
runs,random_asc_runs,1000,32,26,5288,8255
runs,random_asc_runs,1000,32,27,5229,8420
runs,random_asc_runs,1000,32,28,5400,8684
runs,random_asc_runs,1000,32,29,5514,9037
vanilla,random_desc_runs,1000,32,0,7441,16510
vanilla,random_desc_runs,1000,32,1,7158,14449
vanilla,random_desc_runs,1000,32,2,7109,14206
vanilla,random_desc_runs,1000,32,3,7191,14846
vanilla,random_desc_runs,1000,32,4,7312,14757
vanilla,random_desc_runs,1000,32,5,7413,14096
vanilla,random_desc_runs,1000,32,6,7396,13975
vanilla,random_desc_runs,1000,32,7,7250,14063
vanilla,random_desc_runs,1000,32,8,7099,13390
vanilla,random_desc_runs,1000,32,9,7210,13633
vanilla,random_desc_runs,1000,32,10,7213,13985
vanilla,random_desc_runs,1000,32,11,7179,13578
vanilla,random_desc_runs,1000,32,12,6955,13567
vanilla,random_desc_runs,1000,32,13,7070,13578
vanilla,random_desc_runs,1000,32,14,7074,13313
vanilla,random_desc_runs,1000,32,15,7274,13821
vanilla,random_desc_runs,1000,32,16,7004,13093
vanilla,random_desc_runs,1000,32,17,7239,13588
vanilla,random_desc_runs,1000,32,18,7118,13148
vanilla,random_desc_runs,1000,32,19,7247,13666
vanilla,random_desc_runs,1000,32,20,7200,13632
vanilla,random_desc_runs,1000,32,21,7271,13468
vanilla,random_desc_runs,1000,32,22,7196,14019
vanilla,random_desc_runs,1000,32,23,7268,13644
vanilla,random_desc_runs,1000,32,24,7314,14118
vanilla,random_desc_runs,1000,32,25,7346,13699
vanilla,random_desc_runs,1000,32,26,7045,13082
vanilla,random_desc_runs,1000,32,27,7149,13622
vanilla,random_desc_runs,1000,32,28,7100,13699
vanilla,random_desc_runs,1000,32,29,7088,13688
runs,random_desc_runs,1000,32,0,5428,10216
runs,random_desc_runs,1000,32,1,5252,9786
runs,random_desc_runs,1000,32,2,5213,9621
runs,random_desc_runs,1000,32,3,5476,10084
runs,random_desc_runs,1000,32,4,5569,10282
runs,random_desc_runs,1000,32,5,5424,9864
runs,random_desc_runs,1000,32,6,5484,9941
runs,random_desc_runs,1000,32,7,5492,10107
runs,random_desc_runs,1000,32,8,5255,9400
runs,random_desc_runs,1000,32,9,5372,12388
runs,random_desc_runs,1000,32,10,5267,9511
runs,random_desc_runs,1000,32,11,5395,9665
runs,random_desc_runs,1000,32,12,5086,9048
runs,random_desc_runs,1000,32,13,5170,9202
runs,random_desc_runs,1000,32,14,5038,8960
runs,random_desc_runs,1000,32,15,5251,9445
runs,random_desc_runs,1000,32,16,5214,9269
runs,random_desc_runs,1000,32,17,5156,9357
runs,random_desc_runs,1000,32,18,5015,8750
runs,random_desc_runs,1000,32,19,5363,9522
runs,random_desc_runs,1000,32,20,5447,9610
runs,random_desc_runs,1000,32,21,5272,9412
runs,random_desc_runs,1000,32,22,5232,9423
runs,random_desc_runs,1000,32,23,5256,9445
runs,random_desc_runs,1000,32,24,5579,9897
runs,random_desc_runs,1000,32,25,5403,9434
runs,random_desc_runs,1000,32,26,4808,8464
runs,random_desc_runs,1000,32,27,5247,9456
runs,random_desc_runs,1000,32,28,5341,9688
runs,random_desc_runs,1000,32,29,5315,9709
vanilla,random_mixed_runs,1000,32,0,7268,16366
vanilla,random_mixed_runs,1000,32,1,7083,15087
vanilla,random_mixed_runs,1000,32,2,7091,15120
vanilla,random_mixed_runs,1000,32,3,7111,14955
vanilla,random_mixed_runs,1000,32,4,7281,15782
vanilla,random_mixed_runs,1000,32,5,7189,14757
vanilla,random_mixed_runs,1000,32,6,7102,14988
vanilla,random_mixed_runs,1000,32,7,7084,14746
vanilla,random_mixed_runs,1000,32,8,7265,15341
vanilla,random_mixed_runs,1000,32,9,7081,15451
vanilla,random_mixed_runs,1000,32,10,7280,15386
vanilla,random_mixed_runs,1000,32,11,7198,15771
vanilla,random_mixed_runs,1000,32,12,7326,15187
vanilla,random_mixed_runs,1000,32,13,7331,15914
vanilla,random_mixed_runs,1000,32,14,7073,15021
vanilla,random_mixed_runs,1000,32,15,7133,15109
vanilla,random_mixed_runs,1000,32,16,7059,15418
vanilla,random_mixed_runs,1000,32,17,7138,15087
vanilla,random_mixed_runs,1000,32,18,7202,14856
vanilla,random_mixed_runs,1000,32,19,7190,14713
vanilla,random_mixed_runs,1000,32,20,7144,15076
vanilla,random_mixed_runs,1000,32,21,7268,15528
vanilla,random_mixed_runs,1000,32,22,7072,14977
vanilla,random_mixed_runs,1000,32,23,7129,14889
vanilla,random_mixed_runs,1000,32,24,7430,15495
vanilla,random_mixed_runs,1000,32,25,7024,14868
vanilla,random_mixed_runs,1000,32,26,7270,15440
vanilla,random_mixed_runs,1000,32,27,7084,15121
vanilla,random_mixed_runs,1000,32,28,7134,15386
vanilla,random_mixed_runs,1000,32,29,7129,15176
runs,random_mixed_runs,1000,32,0,5976,11132
runs,random_mixed_runs,1000,32,1,5703,10492
runs,random_mixed_runs,1000,32,2,5494,9940
runs,random_mixed_runs,1000,32,3,5437,9599
runs,random_mixed_runs,1000,32,4,5823,10580
runs,random_mixed_runs,1000,32,5,5757,10283
runs,random_mixed_runs,1000,32,6,5473,9225
runs,random_mixed_runs,1000,32,7,5346,9280
runs,random_mixed_runs,1000,32,8,5836,10338
runs,random_mixed_runs,1000,32,9,5598,9566
runs,random_mixed_runs,1000,32,10,5631,9819
runs,random_mixed_runs,1000,32,11,5871,10304
runs,random_mixed_runs,1000,32,12,5853,10944
runs,random_mixed_runs,1000,32,13,6246,11341
runs,random_mixed_runs,1000,32,14,5566,10172
runs,random_mixed_runs,1000,32,15,5836,9952
runs,random_mixed_runs,1000,32,16,5494,10459
runs,random_mixed_runs,1000,32,17,5725,9908
runs,random_mixed_runs,1000,32,18,5579,9655
runs,random_mixed_runs,1000,32,19,5743,9742
runs,random_mixed_runs,1000,32,20,5485,10084
runs,random_mixed_runs,1000,32,21,5931,10425
runs,random_mixed_runs,1000,32,22,5701,12542
runs,random_mixed_runs,1000,32,23,5634,10051
runs,random_mixed_runs,1000,32,24,5865,10371
runs,random_mixed_runs,1000,32,25,5416,9489
runs,random_mixed_runs,1000,32,26,5890,10425
runs,random_mixed_runs,1000,32,27,5804,10448
runs,random_mixed_runs,1000,32,28,5804,10283
runs,random_mixed_runs,1000,32,29,5887,10250
vanilla,full_random,5000,32,0,55453,276746
vanilla,full_random,5000,32,1,55484,264325
vanilla,full_random,5000,32,2,55494,260743
vanilla,full_random,5000,32,3,55450,261416
vanilla,full_random,5000,32,4,55529,260700
vanilla,full_random,5000,32,5,55484,263267
vanilla,full_random,5000,32,6,55505,259685
vanilla,full_random,5000,32,7,55488,277428
vanilla,full_random,5000,32,8,55548,258098
vanilla,full_random,5000,32,9,55433,257404
vanilla,full_random,5000,32,10,55551,266650
vanilla,full_random,5000,32,11,55542,258583
vanilla,full_random,5000,32,12,55512,266683
vanilla,full_random,5000,32,13,55458,257536
vanilla,full_random,5000,32,14,55546,273814
vanilla,full_random,5000,32,15,55521,259267
vanilla,full_random,5000,32,16,55500,262749
vanilla,full_random,5000,32,17,55514,261295
vanilla,full_random,5000,32,18,55536,261129
vanilla,full_random,5000,32,19,55574,261338
vanilla,full_random,5000,32,20,55556,260997
vanilla,full_random,5000,32,21,55508,264457
vanilla,full_random,5000,32,22,55510,273638
vanilla,full_random,5000,32,23,55457,257834
vanilla,full_random,5000,32,24,55399,260952
vanilla,full_random,5000,32,25,55496,293112
vanilla,full_random,5000,32,26,55468,256820
vanilla,full_random,5000,32,27,55443,254847
vanilla,full_random,5000,32,28,55533,254296
vanilla,full_random,5000,32,29,55453,267973
runs,full_random,5000,32,0,58965,266815
runs,full_random,5000,32,1,58896,267533
runs,full_random,5000,32,2,58876,275247
runs,full_random,5000,32,3,58770,265483
runs,full_random,5000,32,4,58874,267202
runs,full_random,5000,32,5,59010,265978
runs,full_random,5000,32,6,58964,271962
runs,full_random,5000,32,7,58909,265195
runs,full_random,5000,32,8,58927,291514
runs,full_random,5000,32,9,58952,265086
runs,full_random,5000,32,10,58941,264281
runs,full_random,5000,32,11,58945,266970
runs,full_random,5000,32,12,58946,264381
runs,full_random,5000,32,13,59009,266375
runs,full_random,5000,32,14,58980,264898
runs,full_random,5000,32,15,58981,264347
runs,full_random,5000,32,16,58912,263444
runs,full_random,5000,32,17,58987,265902
runs,full_random,5000,32,18,58939,264171
runs,full_random,5000,32,19,58929,264359
runs,full_random,5000,32,20,58992,275787
runs,full_random,5000,32,21,58947,292131
runs,full_random,5000,32,22,58778,262760
runs,full_random,5000,32,23,58901,263587
runs,full_random,5000,32,24,58904,263984
runs,full_random,5000,32,25,58897,261283
runs,full_random,5000,32,26,58968,261492
runs,full_random,5000,32,27,58865,262991
runs,full_random,5000,32,28,58929,275203
runs,full_random,5000,32,29,58871,264865
vanilla,random_asc_runs,5000,32,0,47900,92410
vanilla,random_asc_runs,5000,32,1,47171,86459
vanilla,random_asc_runs,5000,32,2,47677,86569
vanilla,random_asc_runs,5000,32,3,47261,86359
vanilla,random_asc_runs,5000,32,4,47762,87175
vanilla,random_asc_runs,5000,32,5,47481,87385
vanilla,random_asc_runs,5000,32,6,47340,87054
vanilla,random_asc_runs,5000,32,7,48135,88068
vanilla,random_asc_runs,5000,32,8,48080,86030
vanilla,random_asc_runs,5000,32,9,47553,85721
vanilla,random_asc_runs,5000,32,10,47135,91518
vanilla,random_asc_runs,5000,32,11,47743,90019
vanilla,random_asc_runs,5000,32,12,47965,86536
vanilla,random_asc_runs,5000,32,13,47641,99993
vanilla,random_asc_runs,5000,32,14,47699,86965
vanilla,random_asc_runs,5000,32,15,47982,108148
vanilla,random_asc_runs,5000,32,16,47683,91066
vanilla,random_asc_runs,5000,32,17,47466,103497
vanilla,random_asc_runs,5000,32,18,47567,91683
vanilla,random_asc_runs,5000,32,19,48087,93557
vanilla,random_asc_runs,5000,32,20,47766,90581
vanilla,random_asc_runs,5000,32,21,47494,96223
vanilla,random_asc_runs,5000,32,22,48020,91726
vanilla,random_asc_runs,5000,32,23,48095,91165
vanilla,random_asc_runs,5000,32,24,47031,89280
vanilla,random_asc_runs,5000,32,25,47615,91220
vanilla,random_asc_runs,5000,32,26,47657,90669
vanilla,random_asc_runs,5000,32,27,47842,91396
vanilla,random_asc_runs,5000,32,28,47759,90779
vanilla,random_asc_runs,5000,32,29,47538,89886
runs,random_asc_runs,5000,32,0,38188,62157
runs,random_asc_runs,5000,32,1,36804,57089
runs,random_asc_runs,5000,32,2,37750,60141
runs,random_asc_runs,5000,32,3,37151,57121
runs,random_asc_runs,5000,32,4,37778,58102
runs,random_asc_runs,5000,32,5,38190,59315
runs,random_asc_runs,5000,32,6,37506,58058
runs,random_asc_runs,5000,32,7,38595,60042
runs,random_asc_runs,5000,32,8,37559,57816
runs,random_asc_runs,5000,32,9,37523,57563
runs,random_asc_runs,5000,32,10,37514,57673
runs,random_asc_runs,5000,32,11,38018,58797
runs,random_asc_runs,5000,32,12,37526,68252
runs,random_asc_runs,5000,32,13,37670,57904
runs,random_asc_runs,5000,32,14,37775,57871
runs,random_asc_runs,5000,32,15,38041,57992
runs,random_asc_runs,5000,32,16,37478,57298
runs,random_asc_runs,5000,32,17,37501,58741
runs,random_asc_runs,5000,32,18,37882,58389
runs,random_asc_runs,5000,32,19,38528,60472
runs,random_asc_runs,5000,32,20,37240,56482
runs,random_asc_runs,5000,32,21,37942,58499
runs,random_asc_runs,5000,32,22,37923,58334
runs,random_asc_runs,5000,32,23,37955,57474
runs,random_asc_runs,5000,32,24,36716,55313
runs,random_asc_runs,5000,32,25,37910,58345
runs,random_asc_runs,5000,32,26,37831,57177
runs,random_asc_runs,5000,32,27,38396,59668
runs,random_asc_runs,5000,32,28,37547,56923
runs,random_asc_runs,5000,32,29,37311,56560
vanilla,random_desc_runs,5000,32,0,47219,86966
vanilla,random_desc_runs,5000,32,1,47990,87439
vanilla,random_desc_runs,5000,32,2,47757,85566
vanilla,random_desc_runs,5000,32,3,47945,113041
vanilla,random_desc_runs,5000,32,4,47876,87958
vanilla,random_desc_runs,5000,32,5,48259,90063
vanilla,random_desc_runs,5000,32,6,47992,89214
vanilla,random_desc_runs,5000,32,7,47586,93645
vanilla,random_desc_runs,5000,32,8,47339,94251
vanilla,random_desc_runs,5000,32,9,47388,95893
vanilla,random_desc_runs,5000,32,10,47856,85092
vanilla,random_desc_runs,5000,32,11,47670,85676
vanilla,random_desc_runs,5000,32,12,47760,85401
vanilla,random_desc_runs,5000,32,13,48019,86272
vanilla,random_desc_runs,5000,32,14,47557,84112
vanilla,random_desc_runs,5000,32,15,47382,84662
vanilla,random_desc_runs,5000,32,16,47803,84805
vanilla,random_desc_runs,5000,32,17,47922,86359
vanilla,random_desc_runs,5000,32,18,47660,88377
vanilla,random_desc_runs,5000,32,19,47874,84806
vanilla,random_desc_runs,5000,32,20,47224,84630
vanilla,random_desc_runs,5000,32,21,47545,85522
vanilla,random_desc_runs,5000,32,22,47699,85082
vanilla,random_desc_runs,5000,32,23,47737,85589
vanilla,random_desc_runs,5000,32,24,47648,84827
vanilla,random_desc_runs,5000,32,25,47908,85258
vanilla,random_desc_runs,5000,32,26,47801,84442
vanilla,random_desc_runs,5000,32,27,47752,84641
vanilla,random_desc_runs,5000,32,28,47651,83957
vanilla,random_desc_runs,5000,32,29,47735,87341
